code;name;url
PA0003256;Quinina;https://pe.ivademecum.com/principio-activo-quinina.html
PA0003261;Rabeprazol;https://pe.ivademecum.com/principio-activo-rabeprazol.html
PA0003262;Racecadotril;https://pe.ivademecum.com/principio-activo-racecadotril.html
PA0003268;Raloxifeno;https://pe.ivademecum.com/principio-activo-raloxifeno.html
PA0003269;Raltegravir;https://pe.ivademecum.com/principio-activo-raltegravir.html
PA0003272;Ramipril;https://pe.ivademecum.com/principio-activo-ramipril.html
PA0003273;Ranibizumab;https://pe.ivademecum.com/principio-activo-ranibizumab.html
PA0003274;Ranitidina;https://pe.ivademecum.com/principio-activo-ranitidina.html
PA0003279;Rasagilina;https://pe.ivademecum.com/principio-activo-rasagilina.html
PA0003287;Regorafenib;https://pe.ivademecum.com/principio-activo-regorafenib.html
PA0003288;Remifentanilo;https://pe.ivademecum.com/principio-activo-remifentanilo.html
PA0003293;Resorcina;https://pe.ivademecum.com/principio-activo-resorcina.html
PA0003295;Retapamulina;https://pe.ivademecum.com/principio-activo-retapamulina.html
PA0003305;Riboflavina;https://pe.ivademecum.com/principio-activo-riboflavina.html
PA0003309;Rifamicina;https://pe.ivademecum.com/principio-activo-rifamicina.html
PA0003311;Rifampicina;https://pe.ivademecum.com/principio-activo-rifampicina.html
PA0003313;Rifaximina;https://pe.ivademecum.com/principio-activo-rifaximina.html
PA0003317;Riluzol;https://pe.ivademecum.com/principio-activo-riluzol.html
PA0003324;Risedronato;https://pe.ivademecum.com/principio-activo-risedronato.html
PA0003325;Risperidona;https://pe.ivademecum.com/principio-activo-risperidona.html
PA0003327;Ritonavir;https://pe.ivademecum.com/principio-activo-ritonavir.html
PA0003328;Rituximab;https://pe.ivademecum.com/principio-activo-rituximab.html
PA0003329;Rivaroxabán;https://pe.ivademecum.com/principio-activo-rivaroxaban.html
PA0003330;Rivastigmina;https://pe.ivademecum.com/principio-activo-rivastigmina.html
PA0003334;Rocuronio bromuro;https://pe.ivademecum.com/principio-activo-rocuronio-bromuro.html
PA0003341;Ropivacaína;https://pe.ivademecum.com/principio-activo-ropivacaina.html
PA0003343;Rosiglitazona;https://pe.ivademecum.com/principio-activo-rosiglitazona.html
PA0003347;Rosuvastatina;https://pe.ivademecum.com/principio-activo-rosuvastatina.html
PA0003356;Rupatadina;https://pe.ivademecum.com/principio-activo-rupatadina.html
PA0003370;Salbutamol;https://pe.ivademecum.com/principio-activo-salbutamol.html
PA0003371;Sales biliares;https://pe.ivademecum.com/principio-activo-sales-biliares.html
PA0003388;Salicílico ácido;https://pe.ivademecum.com/principio-activo-salicilico-acido.html
PA0003405;Saquinavir;https://pe.ivademecum.com/principio-activo-saquinavir.html
PA0003410;Saxagliptina;https://pe.ivademecum.com/principio-activo-saxagliptina.html
PA0003415;Secnidazol;https://pe.ivademecum.com/principio-activo-secnidazol.html
PA0003420;Selegilina;https://pe.ivademecum.com/principio-activo-selegilina.html
PA0003424;Selenio sulfuro;https://pe.ivademecum.com/principio-activo-selenio-sulfuro.html
PA0003433;Serenoa repens;https://pe.ivademecum.com/principio-activo-serenoa-repens.html
PA0003437;Sertaconazol nitrato;https://pe.ivademecum.com/principio-activo-sertaconazol-nitrato.html
PA0003439;Sertralina;https://pe.ivademecum.com/principio-activo-sertralina.html
PA0003440;Seudoefedrina;https://pe.ivademecum.com/principio-activo-seudoefedrina.html
PA0003441;Sevelamer;https://pe.ivademecum.com/principio-activo-sevelamer.html
PA0003444;Sevoflurano;https://pe.ivademecum.com/principio-activo-sevoflurano.html
PA0003449;Sildenafil;https://pe.ivademecum.com/principio-activo-sildenafil.html
PA0003457;Silimarina;https://pe.ivademecum.com/principio-activo-silimarina.html
PA0003461;Simeticona;https://pe.ivademecum.com/principio-activo-simeticona.html
PA0003467;Simvastatín;https://pe.ivademecum.com/principio-activo-simvastatin.html
PA0003470;Sirolimús;https://pe.ivademecum.com/principio-activo-sirolimus.html
PA0003472;Sitagliptina;https://pe.ivademecum.com/principio-activo-sitagliptina.html
PA0003475;Sobrerol;https://pe.ivademecum.com/principio-activo-sobrerol.html
PA0003482;Sodio benzoato;https://pe.ivademecum.com/principio-activo-sodio-benzoato.html
PA0003492;Sodio citrato;https://pe.ivademecum.com/principio-activo-sodio-citrato.html
PA0003499;Sodio fluoruro;https://pe.ivademecum.com/principio-activo-sodio-fluoruro.html
PA0003505;Sodio hialuronato;https://pe.ivademecum.com/principio-activo-sodio-hialuronato.html
PA0004396;Sodio picosulfato;https://pe.ivademecum.com/principio-activo-sodio-picosulfato.html
PA0003540;Solifenacina;https://pe.ivademecum.com/principio-activo-solifenacina.html
PA0003542;Somatostatina;https://pe.ivademecum.com/principio-activo-somatostatina.html
PA0003543;Somatotropina;https://pe.ivademecum.com/principio-activo-somatotropina.html
PA0003545;Sorafenib;https://pe.ivademecum.com/principio-activo-sorafenib.html
PA0003550;Sorbitol;https://pe.ivademecum.com/principio-activo-sorbitol.html
PA0003556;Stavudina;https://pe.ivademecum.com/principio-activo-stavudina.html
PA0003563;Succinilcolina;https://pe.ivademecum.com/principio-activo-succinilcolina.html
PA0003565;Sucralfato;https://pe.ivademecum.com/principio-activo-sucralfato.html
PA0003571;Sugammadex;https://pe.ivademecum.com/principio-activo-sugammadex.html
PA0003572;Sulbactam;https://pe.ivademecum.com/principio-activo-sulbactam.html
PA0003574;Sulbutiamina;https://pe.ivademecum.com/principio-activo-sulbutiamina.html
PA0003578;Sulfacetamida;https://pe.ivademecum.com/principio-activo-sulfacetamida.html
PA0003581;Sulfadiazina;https://pe.ivademecum.com/principio-activo-sulfadiazina.html
PA0003591;Sulfametoxazol + trimetoprima;https://pe.ivademecum.com/principio-activo-sulfametoxazol-trimetoprima.html
PA0004863;Sulfasalazina;https://pe.ivademecum.com/principio-activo-sulfasalazina.html
PA0003606;Sulpirida;https://pe.ivademecum.com/principio-activo-sulpirida.html
PA0003607;Sultamicilina;https://pe.ivademecum.com/principio-activo-sultamicilina.html
PA0003609;Sumatriptán;https://pe.ivademecum.com/principio-activo-sumatriptan.html
PA0003610;Sunitinib;https://pe.ivademecum.com/principio-activo-sunitinib.html
PA0003645;Tacrolimús;https://pe.ivademecum.com/principio-activo-tacrolimus.html
PA0003646;Tadalafilo;https://pe.ivademecum.com/principio-activo-tadalafilo.html
PA0003647;Tafluprost;https://pe.ivademecum.com/principio-activo-tafluprost.html
PA0003651;Talidomida;https://pe.ivademecum.com/principio-activo-talidomida.html
PA0003654;Tamoxifeno;https://pe.ivademecum.com/principio-activo-tamoxifeno.html
PA0003655;Tamsulosina;https://pe.ivademecum.com/principio-activo-tamsulosina.html
PA0003668;Tazaroteno;https://pe.ivademecum.com/principio-activo-tazaroteno.html
PA0003671;Tegafur;https://pe.ivademecum.com/principio-activo-tegafur.html
PA0003677;Telaprevir;https://pe.ivademecum.com/principio-activo-telaprevir.html
PA0003681;Telmisartán;https://pe.ivademecum.com/principio-activo-telmisartan.html
PA0003684;Temozolomida;https://pe.ivademecum.com/principio-activo-temozolomida.html
PA0003686;Tenecteplasa;https://pe.ivademecum.com/principio-activo-tenecteplasa.html
PA0003697;Teofilina;https://pe.ivademecum.com/principio-activo-teofilina.html
PA0003701;Terazosín;https://pe.ivademecum.com/principio-activo-terazosin.html
PA0003702;Terbinafina;https://pe.ivademecum.com/principio-activo-terbinafina.html
PA0003703;Terbutalina;https://pe.ivademecum.com/principio-activo-terbutalina.html
PA0004410;Terconazol;https://pe.ivademecum.com/principio-activo-terconazol.html
PA0003706;Terlipresina;https://pe.ivademecum.com/principio-activo-terlipresina.html
PA0003713;Testosterona;https://pe.ivademecum.com/principio-activo-testosterona.html
PA0003716;Tetracaína;https://pe.ivademecum.com/principio-activo-tetracaina.html
PA0003717;Tetraciclina;https://pe.ivademecum.com/principio-activo-tetraciclina.html
PA0003722;Tetrahidrozolina;https://pe.ivademecum.com/principio-activo-tetrahidrozolina.html
PA0003735;Tiamina;https://pe.ivademecum.com/principio-activo-tiamina.html
PA0003739;Tibolona;https://pe.ivademecum.com/principio-activo-tibolona.html
PA0003740;Ticagrelor;https://pe.ivademecum.com/principio-activo-ticagrelor.html
PA0003748;Tigeciclina;https://pe.ivademecum.com/principio-activo-tigeciclina.html
PA0003755;Timolol;https://pe.ivademecum.com/principio-activo-timolol.html
PA0003759;Tinidazol;https://pe.ivademecum.com/principio-activo-tinidazol.html
PA0003763;Tiocolchicósido;https://pe.ivademecum.com/principio-activo-tiocolchicosido.html
PA0003764;Tioconazol;https://pe.ivademecum.com/principio-activo-tioconazol.html
PA0003765;Tióctico ácido;https://pe.ivademecum.com/principio-activo-tioctico-acido.html
PA0003766;Tioguanina;https://pe.ivademecum.com/principio-activo-tioguanina.html
PA0003768;Tiopental;https://pe.ivademecum.com/principio-activo-tiopental.html
PA0003773;Tiotropio bromuro;https://pe.ivademecum.com/principio-activo-tiotropio-bromuro.html
PA0003789;Tobramicina;https://pe.ivademecum.com/principio-activo-tobramicina.html
PA0003791;Tocilizumab;https://pe.ivademecum.com/principio-activo-tocilizumab.html
PA0003800;Tolnaftato;https://pe.ivademecum.com/principio-activo-tolnaftato.html
PA0003804;Tolterodina;https://pe.ivademecum.com/principio-activo-tolterodina.html
PA0003809;Topiramato;https://pe.ivademecum.com/principio-activo-topiramato.html
PA0003810;Topotecán;https://pe.ivademecum.com/principio-activo-topotecan.html
PA0003811;Torasemida;https://pe.ivademecum.com/principio-activo-torasemida.html
PA0003815;Toxoide diftérico;https://pe.ivademecum.com/principio-activo-toxoide-difterico.html
PA0003816;Toxoide tetánico;https://pe.ivademecum.com/principio-activo-toxoide-tetanico.html
PA0003818;Tramadol;https://pe.ivademecum.com/principio-activo-tramadol.html
PA0003820;Trandolapril;https://pe.ivademecum.com/principio-activo-trandolapril.html
PA0003821;Tranexámico ácido;https://pe.ivademecum.com/principio-activo-tranexamico-acido.html
PA0003826;Trastuzumab;https://pe.ivademecum.com/principio-activo-trastuzumab.html
PA0003827;Travoprost;https://pe.ivademecum.com/principio-activo-travoprost.html
PA0003834;Tretinoína;https://pe.ivademecum.com/principio-activo-tretinoina.html
PA0003835;Triamcinolona;https://pe.ivademecum.com/principio-activo-triamcinolona.html
PA0003838;Triamtereno + hidroclorotiazida;https://pe.ivademecum.com/principio-activo-triamtereno-hidroclorotiazida.html
PA0003855;Trifluoperazina;https://pe.ivademecum.com/principio-activo-trifluoperazina.html
PA0003863;Trimebutina;https://pe.ivademecum.com/principio-activo-trimebutina.html
PA0003866;Trimetazidina;https://pe.ivademecum.com/principio-activo-trimetazidina.html
PA0003874;Trioxsaleno;https://pe.ivademecum.com/principio-activo-trioxsaleno.html
PA0003876;Triprolidina;https://pe.ivademecum.com/principio-activo-triprolidina.html
PA0003879;Triptorelina;https://pe.ivademecum.com/principio-activo-triptorelina.html
PA0003883;Trolamina;https://pe.ivademecum.com/principio-activo-trolamina.html
PA0003885;Tromantadina;https://pe.ivademecum.com/principio-activo-tromantadina.html
PA0003891;Tropicamida;https://pe.ivademecum.com/principio-activo-tropicamida.html
PA0003892;Tropisetrón;https://pe.ivademecum.com/principio-activo-tropisetron.html
PA0003895;Troxerutina;https://pe.ivademecum.com/principio-activo-troxerutina.html
PA0003907;Undecilénico ácido;https://pe.ivademecum.com/principio-activo-undecilenico-acido.html
PA0003911;Urea;https://pe.ivademecum.com/principio-activo-urea.html
PA0003914;Uridina;https://pe.ivademecum.com/principio-activo-uridina.html
PA0003919;Ursodesoxicólico ácido;https://pe.ivademecum.com/principio-activo-ursodesoxicolico-acido.html
PA0003923;Ustekinumab;https://pe.ivademecum.com/principio-activo-ustekinumab.html
PA0003930;Vacuna antihepatitis A;https://pe.ivademecum.com/principio-activo-vacuna-antihepatitis-a.html
PA0003950;Vacuna contra la fiebre amarilla;https://pe.ivademecum.com/principio-activo-vacuna-contra-fiebre-amarilla.html
PA0003970;Valaciclovir;https://pe.ivademecum.com/principio-activo-valaciclovir.html
PA0004432;Valeriana;https://pe.ivademecum.com/principio-activo-valeriana.html
PA0003974;Valganciclovir;https://pe.ivademecum.com/principio-activo-valganciclovir.html
PA0003976;Valproico ácido;https://pe.ivademecum.com/principio-activo-valproico-acido.html
PA0003978;Valsartán;https://pe.ivademecum.com/principio-activo-valsartan.html
PA0003981;Vancomicina;https://pe.ivademecum.com/principio-activo-vancomicina.html
PA0003984;Vardenafil;https://pe.ivademecum.com/principio-activo-vardenafil.html
PA0003985;Vareniclina;https://pe.ivademecum.com/principio-activo-vareniclina.html
PA0003990;Vecuronio;https://pe.ivademecum.com/principio-activo-vecuronio.html
PA0003992;Vemurafenib;https://pe.ivademecum.com/principio-activo-vemurafenib.html
PA0003993;Venlafaxina;https://pe.ivademecum.com/principio-activo-venlafaxina.html
PA0003995;Verapamilo;https://pe.ivademecum.com/principio-activo-verapamilo.html
PA0003999;Verteporfina;https://pe.ivademecum.com/principio-activo-verteporfina.html
PA0004004;Vildagliptina;https://pe.ivademecum.com/principio-activo-vildagliptina.html
PA0004007;Vinblastina;https://pe.ivademecum.com/principio-activo-vinblastina.html
PA0004010;Vincristina;https://pe.ivademecum.com/principio-activo-vincristina.html
PA0004435;Vinorelbina;https://pe.ivademecum.com/principio-activo-vinorelbina.html
PA0004015;Violeta de genciana;https://pe.ivademecum.com/principio-activo-violeta-genciana.html
PA0004018;Vitamina A;https://pe.ivademecum.com/principio-activo-vitamina-a.html
PA0004020;Vitamina B12;https://pe.ivademecum.com/principio-activo-vitamina-b12.html
PA0004031;Voriconazol;https://pe.ivademecum.com/principio-activo-voriconazol.html
PA0004032;Vorinostat;https://pe.ivademecum.com/principio-activo-vorinostat.html
PA0004033;Warfarina;https://pe.ivademecum.com/principio-activo-warfarina.html
PA0004039;Xilometazolina;https://pe.ivademecum.com/principio-activo-xilometazolina.html
PA0004441;Yohexol;https://pe.ivademecum.com/principio-activo-yohexol.html
PA0004052;Yohimbina;https://pe.ivademecum.com/principio-activo-yohimbina.html
PA0004442;Yopamidol;https://pe.ivademecum.com/principio-activo-yopamidol.html
PA0004062;Zidovudina;https://pe.ivademecum.com/principio-activo-zidovudina.html
PA0004527;Zinc;https://pe.ivademecum.com/principio-activo-zinc.html
PA0004066;Ziprasidona;https://pe.ivademecum.com/principio-activo-ziprasidona.html
PA0004069;Zoledrónico ácido;https://pe.ivademecum.com/principio-activo-zoledronico-acido.html
PA0004070;Zolmitriptán;https://pe.ivademecum.com/principio-activo-zolmitriptan.html
PA0004071;Zolpidem;https://pe.ivademecum.com/principio-activo-zolpidem.html
PA0004074;Zopiclona;https://pe.ivademecum.com/principio-activo-zopiclona.html
